master_site_id,dive_site_name,country_or_area,country_code,latitude,longitude,max_depth_m,source_count,sources,source_record_count,source_record_ids,source_urls,licenses_and_attribution,data_quality_notes
DS000089,Antilla (Wreck),Aruba,AW,12.6022,-70.0585,17,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:mp98lo | PADI Global Dive Sites:11275,https://api.opendivemap.com/v1/sites/mp98lo | https://www.padi.com/dive-site/aruba/antilla-wreck/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000090,Antilla Shipwreck,Aruba,AW,12.5915464,-70.0495811,18,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):454413853,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000091,Arashi,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:311,https://www.padi.com/dive-site/aruba/arashi/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000092,Arashi (Wreck),Aruba,AW,12.6091,-70.0573,15,1,OpenDiveMap,1,OpenDiveMap:t3bvru,https://api.opendivemap.com/v1/sites/t3bvru,ODbL-1.0; © OpenDiveMap contributors,NA
DS000093,Arashi Reef,Aruba,AW,12.6099,-70.0566,11,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:4,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000094,Aruba,Aruba,AW,12.5184,-69.9811,17,1,OpenDiveMap,1,OpenDiveMap:20tsqf,https://api.opendivemap.com/v1/sites/20tsqf,ODbL-1.0; © OpenDiveMap contributors,NA
DS000095,Baby Beach,Aruba,AW,NA,NA,16.76,1,PADI Global Dive Sites,1,PADI Global Dive Sites:22100,https://www.padi.com/dive-site/aruba/baby-beach/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000096,Barcadera Reef,Aruba,AW,12.4783,-70.004,19,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:agvj1d | PADI Global Dive Sites:2413,https://api.opendivemap.com/v1/sites/agvj1d | https://www.padi.com/dive-site/aruba/barcadera-reef/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000097,Blue Reef / Debbie II (Wreck),Aruba,AW,12.5998,-70.0541,20,1,OpenDiveMap,1,OpenDiveMap:s914zs,https://api.opendivemap.com/v1/sites/s914zs,ODbL-1.0; © OpenDiveMap contributors,NA
DS000098,Boca Catalina,Aruba,AW,12.6059,-70.0528,6,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:3,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000099,California,Aruba,AW,12.6232643,-70.0440699,14,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):7452989993,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000100,De Palm Slope,Aruba,AW,12.4657,-69.9851,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:12,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000101,Debbie II / Blue Reef,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2624,https://www.padi.com/dive-site/aruba/debbie-ii-blue-reef/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000102,Fingers Reef,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2621,https://www.padi.com/dive-site/aruba/fingers-reef/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000103,Garden Reef,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2417,https://www.padi.com/dive-site/aruba/garden-reef/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000104,Harbor Reef / Pilot Boat,Aruba,AW,12.5146,-70.0441,19,1,OpenDiveMap,1,OpenDiveMap:y9ldif,https://api.opendivemap.com/v1/sites/y9ldif,ODbL-1.0; © OpenDiveMap contributors,NA
DS000105,Hole in the Wall,Aruba,AW,12.4648,-69.9761,19,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:avli1i | PADI Global Dive Sites:2618,https://api.opendivemap.com/v1/sites/avli1i | https://www.padi.com/dive-site/aruba/hole-in-the-wall-2/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000106,Jane Sea,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2411,https://www.padi.com/dive-site/aruba/jane-sea/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000107,Jane Sea (Wreck),Aruba,AW,12.4723,-69.99565,27,2,OpenDiveMap | Dive Vibe Community (cleaned/curated),2,OpenDiveMap:i6vqpz | Dive Vibe Community (cleaned/curated):aruba:6,https://api.opendivemap.com/v1/sites/i6vqpz | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenDiveMap contributors,NA
DS000108,Kantil Reef,Aruba,AW,12.475,-70.001,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:10,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000109,Malmok Reef,Aruba,AW,12.598,-70.0624,5,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:8,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000110,Mangel Halto,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:11127,https://www.padi.com/dive-site/aruba/mangel-halto/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000111,Mangel Halto Reef,Aruba,AW,12.46395,-69.9707,17,2,OpenDiveMap | Dive Vibe Community (cleaned/curated),2,OpenDiveMap:8jfcj0 | Dive Vibe Community (cleaned/curated):aruba:2,https://api.opendivemap.com/v1/sites/8jfcj0 | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenDiveMap contributors,NA
DS000112,Mike's Reef,Aruba,AW,12.4687,-69.9869,15,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:11,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000113,Palm Slope,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2414,https://www.padi.com/dive-site/aruba/palm-slope/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000114,Pedernales,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:11273,https://www.padi.com/dive-site/aruba/pedernales/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000115,Pedernales Wreck,Aruba,AW,12.5788,-70.0587,8,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:5,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000116,Pedernalis (Wreck),Aruba,AW,12.5766,-70.0582,10,1,OpenDiveMap,1,OpenDiveMap:zeay9k,https://api.opendivemap.com/v1/sites/zeay9k,ODbL-1.0; © OpenDiveMap contributors,NA
DS000117,Renaissance Airplanes,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2415,https://www.padi.com/dive-site/aruba/renaissance-airplanes/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000118,Santo Largo,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2625,https://www.padi.com/dive-site/aruba/santo-largo/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000119,Skalahein,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2622,https://www.padi.com/dive-site/aruba/skalahein/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000120,Skalahein Reef,Aruba,AW,12.4706,-69.9868,23,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:7,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000121,Sonesta Plane Wreck,Aruba,AW,12.4992,-70.0295,27,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:9,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000122,Sponge Reef,Aruba,AW,12.4966,-70.0281,19,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:ba4s7o | PADI Global Dive Sites:2416,https://api.opendivemap.com/v1/sites/ba4s7o | https://www.padi.com/dive-site/aruba/sponge-reef/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000123,SS Antilla Wreck,Aruba,AW,12.5934,-70.0634,18,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):aruba:1,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/aruba.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS000124,Star Gerren,Aruba,AW,12.5798,-70.0699,20,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:ofy6zu | PADI Global Dive Sites:2623,https://api.opendivemap.com/v1/sites/ofy6zu | https://www.padi.com/dive-site/aruba/star-gerren/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000125,Tire Reef,Aruba,AW,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2626,https://www.padi.com/dive-site/aruba/tire-reef/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000126,3 mile Bommie,Australia,AU,-33.3623,151.5774,22,1,OpenDiveMap,1,OpenDiveMap:ifbdac,https://api.opendivemap.com/v1/sites/ifbdac,ODbL-1.0; © OpenDiveMap contributors,NA
DS000127,3rd Gutter,Australia,AU,-34.5901,150.8977,19,1,OpenDiveMap,1,OpenDiveMap:cfbdiv,https://api.opendivemap.com/v1/sites/cfbdiv,ODbL-1.0; © OpenDiveMap contributors,NA
DS000128,Adelaide (Wreck),Australia,AU,-33.4632,151.4474,31,1,OpenDiveMap,1,OpenDiveMap:6y7m68,https://api.opendivemap.com/v1/sites/6y7m68,ODbL-1.0; © OpenDiveMap contributors,NA
DS000129,Advanced Bommie,Australia,AU,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:429,https://www.padi.com/dive-site/australia/advanced-bommie/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000130,Agincourt Reefs,Australia,AU,-16.0314,145.8427,16,1,OpenDiveMap,1,OpenDiveMap:kyawqt,https://api.opendivemap.com/v1/sites/kyawqt,ODbL-1.0; © OpenDiveMap contributors,NA
DS000131,Agincourt Ribbon Reefs,Australia,AU,NA,NA,30,1,PADI Global Dive Sites,1,PADI Global Dive Sites:5751,https://www.padi.com/dive-site/australia/agincourt-ribbon-reefs/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000132,Aldens Cave - Flinders Reef,Australia,AU,NA,NA,20,1,PADI Global Dive Sites,1,PADI Global Dive Sites:5634,https://www.padi.com/dive-site/australia/aldens-cave-flinders-reef/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000133,Alma Bay,Australia,AU,-19.1487,146.8701,7,1,OpenDiveMap,1,OpenDiveMap:m0gqmq,https://api.opendivemap.com/v1/sites/m0gqmq,ODbL-1.0; © OpenDiveMap contributors,NA
DS000134,Amity Point,Australia,AU,-27.4019,153.4375,11,1,OpenDiveMap,1,OpenDiveMap:pbc3nu,https://api.opendivemap.com/v1/sites/pbc3nu,ODbL-1.0; © OpenDiveMap contributors,NA
DS000135,Ammo Jetty,Australia,AU,-32.124,115.758,8,1,OpenDiveMap,1,OpenDiveMap:xeq5a9,https://api.opendivemap.com/v1/sites/xeq5a9,ODbL-1.0; © OpenDiveMap contributors,NA
DS000136,Anemone Bay North Solitary Island,Australia,AU,NA,NA,27,1,PADI Global Dive Sites,1,PADI Global Dive Sites:8415,https://www.padi.com/dive-site/australia/anemone-bay/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000137,Anemone Bommies - Lady Elliot Island,Australia,AU,-24.1127,152.7093,17,1,OpenDiveMap,1,OpenDiveMap:e2pw23,https://api.opendivemap.com/v1/sites/e2pw23,ODbL-1.0; © OpenDiveMap contributors,NA
DS000138,Anybody's,Australia,AU,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:433,https://www.padi.com/dive-site/australia/anybodys/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000139,Aquarium Reef 1,Australia,AU,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1333,https://www.padi.com/dive-site/australia/aquarium-reef-1/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000140,Aquarium Reef 2,Australia,AU,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1334,https://www.padi.com/dive-site/australia/aquarium-reef-2/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000141,Aquarium Wall,Australia,AU,-12.0972,96.8392,21,1,OpenDiveMap,1,OpenDiveMap:m0n8gi,https://api.opendivemap.com/v1/sites/m0n8gi,ODbL-1.0; © OpenDiveMap contributors,NA
DS000142,Ashos Gap (Shark Cleaning Station),Australia,AU,-23.1369,113.7656,9,1,OpenDiveMap,1,OpenDiveMap:i6b1f2,https://api.opendivemap.com/v1/sites/i6b1f2,ODbL-1.0; © OpenDiveMap contributors,NA
DS000143,"Aussie’s Reef, Gneering Shoals",Australia,AU,-26.6336,153.1833,17,1,OpenDiveMap,1,OpenDiveMap:30t1xm,https://api.opendivemap.com/v1/sites/30t1xm,ODbL-1.0; © OpenDiveMap contributors,NA
DS000144,Avoca,Australia,AU,-33.4701,151.4366,14,1,OpenDiveMap,1,OpenDiveMap:3soos0,https://api.opendivemap.com/v1/sites/3soos0,ODbL-1.0; © OpenDiveMap contributors,NA
DS000145,Bait Reef,Australia,AU,-31.4099,152.9252,15,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:3ozqc0 | PADI Global Dive Sites:7542,https://api.opendivemap.com/v1/sites/3ozqc0 | https://www.padi.com/dive-site/australia/bait-reef/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000146,Bald Rock,Australia,AU,NA,NA,18,1,PADI Global Dive Sites,1,PADI Global Dive Sites:21068,https://www.padi.com/dive-site/australia/bald-rock/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000147,Balls Pyramid,Australia,AU,-31.7526,159.2354,26,1,OpenDiveMap,1,OpenDiveMap:qcj0c0,https://api.opendivemap.com/v1/sites/qcj0c0,ODbL-1.0; © OpenDiveMap contributors,NA
DS000148,Bare Island East,Australia,AU,-33.9908,151.2323,11,1,OpenDiveMap,1,OpenDiveMap:rccztl,https://api.opendivemap.com/v1/sites/rccztl,ODbL-1.0; © OpenDiveMap contributors,NA
DS000149,Bare Island West,Australia,AU,-33.9912,151.2314,12,1,OpenDiveMap,1,OpenDiveMap:ua255x,https://api.opendivemap.com/v1/sites/ua255x,ODbL-1.0; © OpenDiveMap contributors,NA
DS000150,Barracuda Bommie,Australia,AU,NA,NA,29,1,PADI Global Dive Sites,1,PADI Global Dive Sites:5752,https://www.padi.com/dive-site/australia/barracuda-bommie/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000151,Barren Island,Australia,AU,NA,NA,23,1,PADI Global Dive Sites,1,PADI Global Dive Sites:21064,https://www.padi.com/dive-site/australia/barren-island/,PADI terms; factual compilation for personal research,coordinates unavailable
DS000152,Barry’s Pool,Australia,AU,-12.0853,96.8366,26,1,OpenDiveMap,1,OpenDiveMap:46ogmx,https://api.opendivemap.com/v1/sites/46ogmx,ODbL-1.0; © OpenDiveMap contributors,NA
DS000153,Barwon Banks,Australia,AU,-26.6333,153.442,31,1,OpenDiveMap,1,OpenDiveMap:it1675,https://api.opendivemap.com/v1/sites/it1675,ODbL-1.0; © OpenDiveMap contributors,NA
DS000154,Bashful Bommie,Australia,AU,-16.2413,145.8666,16,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:9w8xw8 | PADI Global Dive Sites:419,https://api.opendivemap.com/v1/sites/9w8xw8 | https://www.padi.com/dive-site/australia/bashful-bommie/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS000155,Bicton Baths - Swan River,Australia,AU,-32.0281,115.7774,10,1,OpenDiveMap,1,OpenDiveMap:r9d7a2,https://api.opendivemap.com/v1/sites/r9d7a2,ODbL-1.0; © OpenDiveMap contributors,NA
DS000156,Big Broadhurst Reef,Australia,AU,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1078,https://www.padi.com/dive-site/australia/big-broadhurst-reef/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS000157,Big peninsula / Secret beach,Australia,AU,NA,NA,12,1,PADI Global Dive Sites,1,PADI Global Dive Sites:21072,https://www.padi.com/dive-site/australia/big-peninsula-secret-beach/,PADI terms; factual compilation for personal research,coordinates unavailable
